sample_id,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
36880863,0.6000000000000001,0.3571428571428571,0.5333333333333333,0.5333333333333333,0.9380605220794678,0.9538588523864746,0.9458937644958496,0.4716535774529085,0.3333333333333333,0.18891373605176762,0.3248610546191533,0.45256330733334194,0.8681318681318682,['intrinsic']
36899715,0.34782608695652173,0.09523809523809525,0.34782608695652173,0.34782608695652173,0.9092773199081421,0.9029882550239563,0.9061218500137329,0.7058606351183273,0.6666666666666666,0.3755830055723483,0.43542396028836566,0.9126491537210586,0.0,['extrinsic']
35412241,0.3255813953488372,0.14634146341463414,0.18604651162790697,0.18604651162790697,0.8546017408370972,0.840271532535553,0.8473759889602661,0.2458614960448781,0.3333333333333333,0.07993513374551185,0.24204511940479279,0.8534329028452857,0.0,['intrinsic']
40550057,0.2608695652173913,0.045454545454545456,0.2608695652173913,0.2608695652173913,0.8194535970687866,0.8362241387367249,0.8277539014816284,1.119747000324002,1.0,0.4601247069214609,0.6277869492769241,0.837942496123395,0.0,['extrinsic']
35422587,0.0,0.0,0.0,0.0,0.8057911396026611,0.8247146606445312,0.8151430487632751,0.4361802286980339,0.6666666666666666,0.1338327921372664,0.3188771928350131,0.7311180505622812,0.0,['extrinsic']
39964844,0.3243243243243243,0.17142857142857143,0.2162162162162162,0.2162162162162162,0.8703367114067078,0.8782662153244019,0.874283492565155,0.04315433831628717,0.0,0.022757195019996426,0.06917376816272736,0.8152819536350392,0.0,['extrinsic']
39062234,0.4545454545454546,0.19047619047619052,0.3181818181818182,0.3181818181818182,0.8886041641235352,0.8812026977539062,0.8848879933357239,0.07228925108953015,0.0,0.039721105951664636,0.08551046252250671,0.5929952505975962,0.14583333333333334,['intrinsic']
19311364,0.2608695652173913,0.0909090909090909,0.21739130434782608,0.21739130434782608,0.895915150642395,0.9010233879089355,0.8984619975090027,0.713563647293499,0.3333333333333333,0.2604278811829265,0.3369767212734587,0.974757363467381,0.0,['intrinsic']
36307661,0.3783783783783784,0.1714285714285714,0.3783783783783784,0.3783783783783784,0.8793150782585144,0.8874707221984863,0.883374035358429,0.5022845396797967,0.6666666666666666,0.21073257739428197,0.36133820315202075,0.39796333269005213,0.9618320610687023,['extrinsic']
36486846,0.3703703703703704,0.23999999999999996,0.3703703703703704,0.3703703703703704,0.8952988386154175,0.8982589244842529,0.8967764377593994,0.6014376168196922,0.3333333333333333,0.18173184222760738,0.2785424167911212,0.8521309840300726,0.0,['intrinsic']
36738377,0.3783783783783784,0.11428571428571427,0.27027027027027023,0.27027027027027023,0.8973371982574463,0.8645830750465393,0.8806557655334473,1.2579717327308684,0.3333333333333333,0.4784699887580007,0.5694474863509337,0.759645949142256,0.0449438202247191,['extrinsic']
37929488,0.2926829268292683,0.10256410256410256,0.1951219512195122,0.1951219512195122,0.8644949793815613,0.863452672958374,0.8639734387397766,0.13954795621339108,0.3333333333333333,0.05441707348795205,0.19199580947558084,0.8079780069526268,0.0,['extrinsic']
35051818,0.5217391304347826,0.3181818181818182,0.5217391304347826,0.5217391304347826,0.9027583599090576,0.9006906151771545,0.901723325252533,0.002514743040735697,0.0,0.0008864047522263756,0.0178237184882164,0.5978642849902797,0.17073170731707318,['extrinsic']
39553812,0.0,0.0,0.0,0.0,0.8076035976409912,0.8184515833854675,0.8129913806915283,0.19962068727221527,0.6666666666666666,0.06364004536834421,0.18185106168190637,0.5364396511404602,0.4537037037037037,['extrinsic']
33945697,0.3076923076923077,0.08333333333333334,0.3076923076923077,0.3076923076923077,0.9047011137008667,0.885616660118103,0.895057201385498,0.2636864512240497,0.3333333333333333,0.09739116968372001,0.26222116003433865,0.7539566397666931,0.0,['intrinsic']
18944949,0.3829787234042554,0.17777777777777778,0.29787234042553196,0.29787234042553196,0.8581713438034058,0.8705039024353027,0.86429363489151,0.5756773438864283,0.6666666666666666,0.2815445822271181,0.39084458475311595,0.6364624509499186,0.10714285714285714,['extrinsic']
31084967,0.2962962962962963,0.08,0.14814814814814814,0.14814814814814814,0.8937067985534668,0.8860453367233276,0.8898596167564392,1.5602962644724772,0.6666666666666666,0.3169038986521438,0.38647809345275164,0.8941449055758615,0.015625,['extrinsic']
36824899,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.8542582988739014,0.8364424705505371,0.845256507396698,0.04982572572485713,0.3333333333333333,0.017159636212877354,0.08525519965526958,0.7897513595720133,0.020833333333333332,['extrinsic']
